ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance_km,driver_age_group,driver_rating_bin,DistanceCategory
0x8e0c,RANCHIRES17DEL02,21.0,4.8,23.374878,85.335739,23.504878,85.465739,2022-04-03,,,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,36,19.617581275547632,<25,>4.5,19-20 km
0x1757,RANCHIRES17DEL02,27.0,4.5,23.374878,85.335739,23.504878,85.465739,,,,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,26,19.617581275547632,25-34,3.6–4.5,19-20 km
0x17a8,RANCHIRES16DEL02,38.0,4.7,23.371292,85.327872,23.501292,85.457872,,,,Sandstorms,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,22,19.617824561450774,35-44,>4.5,19-20 km
0x32ed,RANCHIRES16DEL02,29.0,4.7,23.371292,85.327872,23.501292,85.457872,2022-02-04,,,Sunny,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,15,19.617824561450774,25-34,>4.5,19-20 km
0x8975,RANCHIRES16DEL02,29.0,5.0,23.371292,85.327872,23.501292,85.457872,,,,Cloudy,Jam,1,Snack,scooter,1.0,No,Metropolitian,43,19.617824561450774,25-34,>4.5,19-20 km
0x1841,RANCHIRES16DEL02,33.0,4.1,23.371292,85.327872,23.501292,85.457872,2022-06-04,,,Fog,Jam,2,Buffet,electric_scooter,2.0,No,Metropolitian,45,19.617824561450774,25-34,3.6–4.5,19-20 km
0x56d4,RANCHIRES16DEL02,34.0,5.0,23.371292,85.327872,23.501292,85.457872,2022-08-03,,,Sunny,Low,0,Snack,motorcycle,1.0,No,Urban,21,19.617824561450774,25-34,>4.5,19-20 km
0x8d85,RANCHIRES16DEL02,38.0,4.6,23.371292,85.327872,23.501292,85.457872,,,,Sandstorms,Medium,1,Snack,scooter,0.0,No,Urban,22,19.617824561450774,35-44,>4.5,19-20 km
0x64d7,RANCHIRES16DEL02,27.0,4.9,23.371292,85.327872,23.501292,85.457872,2022-10-03,,,Cloudy,Medium,0,Drinks,motorcycle,1.0,Yes,Metropolitian,44,19.617824561450774,25-34,>4.5,19-20 km
0x5222,RANCHIRES16DEL02,20.0,4.3,23.371292,85.327872,23.501292,85.457872,2022-04-03,,,Fog,Jam,2,Drinks,scooter,0.0,No,Metropolitian,41,19.617824561450774,<25,3.6–4.5,19-20 km
0x335d,RANCHIRES16DEL02,31.0,4.6,23.371292,85.327872,23.501292,85.457872,,,,Sandstorms,Jam,2,Meal,electric_scooter,0.0,No,Urban,29,19.617824561450774,25-34,>4.5,19-20 km
0x5e36,RANCHIRES16DEL02,24.0,4.9,23.371292,85.327872,23.501292,85.457872,2022-04-04,,,Sandstorms,Jam,2,Buffet,scooter,1.0,No,Metropolitian,26,19.617824561450774,<25,>4.5,19-20 km
0x5a23,RANCHIRES16DEL02,24.0,5.0,23.371292,85.327872,23.501292,85.457872,,,,Sunny,Medium,2,Snack,scooter,0.0,No,Urban,15,19.617824561450774,<25,>4.5,19-20 km
0x15f4,RANCHIRES16DEL02,39.0,4.8,23.371292,85.327872,23.501292,85.457872,,,,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,47,19.617824561450774,35-44,>4.5,19-20 km
0x8cba,RANCHIRES16DEL02,27.0,4.8,23.371292,85.327872,23.501292,85.457872,2022-12-03,,,Sandstorms,Medium,2,Snack,scooter,1.0,No,Metropolitian,26,19.617824561450774,25-34,>4.5,19-20 km
0x1509,RANCHIRES15DEL02,38.0,4.9,23.369746,85.33982,23.499746,85.46982,2022-02-04,,,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,42,19.617929437389435,35-44,>4.5,19-20 km
0x8657,RANCHIRES15DEL02,21.0,4.8,23.369746,85.33982,23.499746,85.46982,,,,Windy,Jam,2,Drinks,electric_scooter,1.0,No,Urban,29,19.617929437389435,<25,>4.5,19-20 km
0x517b,RANCHIRES15DEL02,33.0,4.7,23.369746,85.33982,23.499746,85.46982,2022-06-03,,,Sunny,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,28,19.617929437389435,25-34,>4.5,19-20 km
0x3017,RANCHIRES15DEL02,36.0,4.0,23.369746,85.33982,23.499746,85.46982,,,,Windy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,34,19.617929437389435,35-44,3.6–4.5,19-20 km
0xb2ab,RANCHIRES15DEL02,37.0,4.3,23.369746,85.33982,23.499746,85.46982,2022-08-03,,,Fog,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,35,19.617929437389435,35-44,3.6–4.5,19-20 km
0x92d0,RANCHIRES15DEL02,33.0,4.7,23.369746,85.33982,23.499746,85.46982,2022-10-03,,,Cloudy,Jam,0,Drinks,motorcycle,1.0,Yes,Metropolitian,43,19.617929437389435,25-34,>4.5,19-20 km
0x639a,RANCHIRES15DEL02,30.0,4.1,23.369746,85.33982,23.499746,85.46982,2022-12-03,,,Stormy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,38,19.617929437389435,25-34,3.6–4.5,19-20 km
0xbc1b,RANCHIRES15DEL02,37.0,4.9,23.369746,85.33982,23.499746,85.46982,2022-06-04,,,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,27,19.617929437389435,35-44,>4.5,19-20 km
0x3d1a,RANCHIRES15DEL02,33.0,5.0,23.369746,85.33982,23.499746,85.46982,2022-04-03,,,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,36,19.617929437389435,25-34,>4.5,19-20 km
0x2e4f,RANCHIRES15DEL02,34.0,3.5,23.369746,85.33982,23.499746,85.46982,,,,Windy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,44,19.617929437389435,25-34,2.6–3.5,19-20 km
0x780d,RANCHIRES15DEL02,24.0,4.6,23.369746,85.33982,23.499746,85.46982,,,,Fog,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,33,19.617929437389435,<25,>4.5,19-20 km
0x157a,RANCHIRES15DEL02,20.0,4.5,23.369746,85.33982,23.499746,85.46982,2022-02-03,,,Windy,Jam,2,Snack,electric_scooter,1.0,No,Urban,22,19.617929437389435,<25,3.6–4.5,19-20 km
0x3e6a,RANCHIRES15DEL02,32.0,4.3,23.369746,85.33982,23.499746,85.46982,,,,Sandstorms,Jam,0,Drinks,motorcycle,3.0,No,Metropolitian,52,19.617929437389435,25-34,3.6–4.5,19-20 km
0x6962,RANCHIRES15DEL02,20.0,4.8,23.369746,85.33982,23.499746,85.46982,2022-04-04,,,Windy,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,15,19.617929437389435,<25,>4.5,19-20 km
0x40da,RANCHIRES15DEL02,25.0,4.7,23.369746,85.33982,23.499746,85.46982,,,,Stormy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,21,19.617929437389435,<25,>4.5,19-20 km
0xb0b9,RANCHIRES15DEL02,25.0,4.8,23.369746,85.33982,23.499746,85.46982,,,,Cloudy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,21,19.617929437389435,<25,>4.5,19-20 km
0x5116,RANCHIRES07DEL02,23.0,4.8,23.359407,85.325055,23.489407,85.455055,,,,Cloudy,Low,0,Snack,motorcycle,1.0,No,Urban,20,19.618630653002526,<25,>4.5,19-20 km
0x474d,RANCHIRES07DEL02,28.0,4.0,23.359407,85.325055,23.489407,85.455055,2022-02-04,,,Cloudy,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,37,19.618630653002526,25-34,3.6–4.5,19-20 km
0xa9d8,RANCHIRES07DEL02,38.0,4.0,23.359407,85.325055,23.489407,85.455055,,,,Fog,Medium,2,Meal,scooter,1.0,No,Metropolitian,36,19.618630653002526,35-44,3.6–4.5,19-20 km
0x351f,RANCHIRES07DEL02,25.0,4.8,23.359407,85.325055,23.489407,85.455055,2022-12-03,,,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,34,19.618630653002526,<25,>4.5,19-20 km
0x312b,RANCHIRES07DEL02,36.0,4.9,23.359407,85.325055,23.489407,85.455055,2022-04-03,,,Cloudy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,30,19.618630653002526,35-44,>4.5,19-20 km
0x3bfe,RANCHIRES07DEL02,39.0,4.6,23.359407,85.325055,23.489407,85.455055,,,,Sunny,Medium,2,Drinks,scooter,1.0,No,Metropolitian,28,19.618630653002526,35-44,>4.5,19-20 km
0x9732,RANCHIRES07DEL02,33.0,3.5,23.359407,85.325055,23.489407,85.455055,2022-04-04,,,Sandstorms,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,31,19.618630653002526,25-34,2.6–3.5,19-20 km
0x8321,RANCHIRES07DEL02,34.0,3.8,23.359407,85.325055,23.489407,85.455055,2022-06-03,,,Windy,Jam,1,Buffet,scooter,0.0,No,Metropolitian,34,19.618630653002526,25-34,3.6–4.5,19-20 km
0x3bc3,RANCHIRES07DEL02,37.0,4.2,23.359407,85.325055,23.489407,85.455055,2022-06-04,,,Sandstorms,Medium,0,Drinks,motorcycle,2.0,No,Metropolitian,35,19.618630653002526,35-44,3.6–4.5,19-20 km
0xa6e2,RANCHIRES07DEL02,34.0,4.3,23.359407,85.325055,23.489407,85.455055,,,,Fog,Jam,2,Meal,scooter,1.0,Yes,Metropolitian,48,19.618630653002526,25-34,3.6–4.5,19-20 km
0x39d6,RANCHIRES07DEL02,29.0,4.8,23.359407,85.325055,23.489407,85.455055,2022-02-03,,,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,19,19.618630653002526,25-34,>4.5,19-20 km
0x3eab,RANCHIRES11DEL02,38.0,4.3,23.359194,85.325447,23.489194,85.455447,,,,Stormy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,39,19.618645096414927,35-44,3.6–4.5,19-20 km
0x762b,RANCHIRES11DEL02,28.0,4.1,23.359194,85.325447,23.489194,85.455447,,,,Fog,Medium,1,Drinks,scooter,0.0,No,Urban,39,19.618645096414927,25-34,3.6–4.5,19-20 km
0x9f77,RANCHIRES11DEL02,35.0,4.5,23.359194,85.325447,23.489194,85.455447,2022-04-04,,,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,22,19.618645096414927,25-34,3.6–4.5,19-20 km
0x1938,RANCHIRES11DEL02,27.0,4.7,23.359194,85.325447,23.489194,85.455447,2022-08-03,,,Sandstorms,Low,2,Meal,scooter,1.0,No,Urban,17,19.618645096414927,25-34,>4.5,19-20 km
0x7648,RANCHIRES11DEL02,36.0,4.9,23.359194,85.325447,23.489194,85.455447,,,,Sunny,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,15,19.618645096414927,35-44,>4.5,19-20 km
0x259c,RANCHIRES11DEL02,38.0,4.6,23.359194,85.325447,23.489194,85.455447,2022-02-03,,,Windy,Jam,2,Buffet,scooter,0.0,No,Metropolitian,29,19.618645096414927,35-44,>4.5,19-20 km
0x1fa9,RANCHIRES11DEL02,34.0,5.0,23.359194,85.325447,23.489194,85.455447,,,,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,27,19.618645096414927,25-34,>4.5,19-20 km
0x9654,RANCHIRES11DEL02,22.0,4.7,23.359194,85.325447,23.489194,85.455447,,,,Cloudy,Low,2,Meal,scooter,1.0,No,Metropolitian,21,19.618645096414927,<25,>4.5,19-20 km
0x5a8e,RANCHIRES11DEL02,32.0,5.0,23.359194,85.325447,23.489194,85.455447,2022-12-03,,,Cloudy,Medium,1,Snack,scooter,1.0,Yes,Metropolitian,39,19.618645096414927,25-34,>4.5,19-20 km
0xbd85,RANCHIRES11DEL02,31.0,5.0,23.359194,85.325447,23.489194,85.455447,2022-10-03,,,Sunny,Low,1,Snack,motorcycle,1.0,No,Metropolitian,15,19.618645096414927,25-34,>4.5,19-20 km
0x9380,RANCHIRES11DEL02,25.0,4.9,23.359194,85.325447,23.489194,85.455447,,,,Sandstorms,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,28,19.618645096414927,<25,>4.5,19-20 km
0x82aa,RANCHIRES11DEL02,35.0,4.7,23.359194,85.325447,23.489194,85.455447,2022-06-03,,,Sunny,Medium,1,Buffet,scooter,1.0,No,Metropolitian,26,19.618645096414927,25-34,>4.5,19-20 km
0x3002,RANCHIRES11DEL02,21.0,4.8,23.359194,85.325447,23.489194,85.455447,,,,Sandstorms,Jam,2,Buffet,electric_scooter,0.0,No,Urban,17,19.618645096414927,<25,>4.5,19-20 km
0x9bab,RANCHIRES11DEL02,34.0,4.6,23.359194,85.325447,23.489194,85.455447,2022-06-04,,,Cloudy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,33,19.618645096414927,25-34,>4.5,19-20 km
0x5c34,RANCHIRES04DEL02,33.0,4.3,23.359033,85.325347,23.489033,85.455347,2022-04-04,,,Cloudy,Jam,2,Meal,motorcycle,2.0,No,Metropolitian,45,19.61865601365971,25-34,3.6–4.5,19-20 km
0x377a,RANCHIRES04DEL02,20.0,4.9,23.359033,85.325347,23.489033,85.455347,2022-02-03,,,Windy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,30,19.61865601365971,<25,>4.5,19-20 km
0x10db,RANCHIRES04DEL02,24.0,4.9,23.359033,85.325347,23.489033,85.455347,2022-10-03,,,Sandstorms,Medium,2,Snack,scooter,1.0,No,Metropolitian,25,19.61865601365971,<25,>4.5,19-20 km
0xa761,RANCHIRES04DEL02,35.0,4.9,23.359033,85.325347,23.489033,85.455347,2022-04-03,,,Fog,Medium,0,Meal,motorcycle,1.0,No,Urban,41,19.61865601365971,25-34,>4.5,19-20 km
0xae21,RANCHIRES04DEL02,35.0,4.9,23.359033,85.325347,23.489033,85.455347,2022-02-04,,,Windy,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,20,19.61865601365971,25-34,>4.5,19-20 km
0x63d0,RANCHIRES04DEL02,22.0,4.8,23.359033,85.325347,23.489033,85.455347,,,,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,30,19.61865601365971,<25,>4.5,19-20 km
0x15ce,RANCHIRES04DEL02,34.0,4.6,23.359033,85.325347,23.489033,85.455347,,,,Sunny,Medium,2,Drinks,scooter,0.0,No,Metropolitian,29,19.61865601365971,25-34,>4.5,19-20 km
0x2cb9,RANCHIRES04DEL02,23.0,4.8,23.359033,85.325347,23.489033,85.455347,,,,Fog,Jam,1,Buffet,scooter,2.0,No,Metropolitian,43,19.61865601365971,<25,>4.5,19-20 km
0xb5b4,RANCHIRES04DEL02,34.0,5.0,23.359033,85.325347,23.489033,85.455347,2022-12-03,,,Sunny,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,26,19.61865601365971,25-34,>4.5,19-20 km
0x8d26,RANCHIRES04DEL02,25.0,4.2,23.359033,85.325347,23.489033,85.455347,,,,Cloudy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,38,19.61865601365971,<25,3.6–4.5,19-20 km
0x699e,RANCHIRES04DEL02,33.0,4.0,23.359033,85.325347,23.489033,85.455347,2022-08-03,,,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,35,19.61865601365971,25-34,3.6–4.5,19-20 km
0x54d2,RANCHIRES06DEL02,29.0,5.0,23.357804,85.325146,23.487804,85.455146,,,,Cloudy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,43,19.618739348801018,25-34,>4.5,19-20 km
0x529b,RANCHIRES06DEL02,30.0,4.6,23.357804,85.325146,23.487804,85.455146,,,,Sandstorms,Low,2,Snack,scooter,1.0,No,Urban,20,19.618739348801018,25-34,>4.5,19-20 km
0x5795,RANCHIRES06DEL02,31.0,4.7,23.357804,85.325146,23.487804,85.455146,2022-10-03,,,Sandstorms,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,26,19.618739348801018,25-34,>4.5,19-20 km
0x7b6e,RANCHIRES06DEL02,28.0,4.1,23.357804,85.325146,23.487804,85.455146,2022-02-03,,,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,31,19.618739348801018,25-34,3.6–4.5,19-20 km
0x2f94,RANCHIRES06DEL02,30.0,4.5,23.357804,85.325146,23.487804,85.455146,,,,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,21,19.618739348801018,25-34,3.6–4.5,19-20 km
0xb8c7,RANCHIRES06DEL02,26.0,4.7,23.357804,85.325146,23.487804,85.455146,2022-06-04,,,Sunny,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,17,19.618739348801018,25-34,>4.5,19-20 km
0xb94b,RANCHIRES06DEL02,36.0,3.8,23.357804,85.325146,23.487804,85.455146,,,,Sandstorms,Jam,1,Meal,scooter,1.0,No,Metropolitian,32,19.618739348801018,35-44,3.6–4.5,19-20 km
0x2210,RANCHIRES06DEL02,37.0,4.4,23.357804,85.325146,23.487804,85.455146,,,,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,44,19.618739348801018,35-44,3.6–4.5,19-20 km
0x84e4,RANCHIRES06DEL02,27.0,4.9,23.357804,85.325146,23.487804,85.455146,,,,Sandstorms,Jam,2,Snack,scooter,1.0,No,Urban,21,19.618739348801018,25-34,>4.5,19-20 km
0x91f4,RANCHIRES06DEL02,34.0,4.8,23.357804,85.325146,23.487804,85.455146,,,,Sunny,Jam,2,Drinks,scooter,1.0,No,Metropolitian,30,19.618739348801018,25-34,>4.5,19-20 km
0x364e,RANCHIRES06DEL02,24.0,4.5,23.357804,85.325146,23.487804,85.455146,2022-08-03,,,Sunny,Medium,2,Buffet,electric_scooter,0.0,No,Urban,13,19.618739348801018,<25,3.6–4.5,19-20 km
0x1121,RANCHIRES06DEL02,27.0,4.9,23.357804,85.325146,23.487804,85.455146,2022-02-04,,,Sunny,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,19,19.618739348801018,25-34,>4.5,19-20 km
0xb87e,RANCHIRES06DEL02,32.0,4.7,23.357804,85.325146,23.487804,85.455146,,,,Sunny,Medium,2,Snack,scooter,1.0,No,Metropolitian,18,19.618739348801018,25-34,>4.5,19-20 km
0x2c32,RANCHIRES05DEL02,29.0,4.6,23.355164,85.324097,23.485164,85.454097,2022-12-03,,,Sunny,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,24,19.618918347479877,25-34,>4.5,19-20 km
0x806b,RANCHIRES05DEL02,37.0,4.8,23.355164,85.324097,23.485164,85.454097,,,,Stormy,Medium,2,Snack,motorcycle,0.0,No,Metropolitian,20,19.618918347479877,35-44,>4.5,19-20 km
0x795b,RANCHIRES05DEL02,39.0,4.7,23.355164,85.324097,23.485164,85.454097,,,,Fog,Jam,2,Meal,scooter,2.0,No,Metropolitian,49,19.618918347479877,35-44,>4.5,19-20 km
0xabb2,RANCHIRES05DEL02,23.0,4.6,23.355164,85.324097,23.485164,85.454097,,,,Fog,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,41,19.618918347479877,<25,>4.5,19-20 km
0x2534,RANCHIRES05DEL02,37.0,4.7,23.355164,85.324097,23.485164,85.454097,,,,Sunny,Jam,2,Buffet,electric_scooter,0.0,No,Metropolitian,24,19.618918347479877,35-44,>4.5,19-20 km
0x7a2a,RANCHIRES05DEL02,25.0,4.8,23.355164,85.324097,23.485164,85.454097,2022-02-04,,,Windy,Low,1,Meal,scooter,0.0,No,Metropolitian,14,19.618918347479877,<25,>4.5,19-20 km
0x65fc,RANCHIRES05DEL02,22.0,4.7,23.355164,85.324097,23.485164,85.454097,2022-02-03,,,Cloudy,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,26,19.618918347479877,<25,>4.5,19-20 km
0x23ab,RANCHIRES05DEL02,27.0,4.9,23.355164,85.324097,23.485164,85.454097,,,,Cloudy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,43,19.618918347479877,25-34,>4.5,19-20 km
0xaf76,RANCHIRES05DEL02,22.0,4.7,23.355164,85.324097,23.485164,85.454097,2022-10-03,,,Windy,Low,2,Snack,motorcycle,0.0,No,Metropolitian,12,19.618918347479877,<25,>4.5,19-20 km
0x5663,RANCHIRES05DEL02,26.0,4.8,23.355164,85.324097,23.485164,85.454097,2022-04-04,,,Windy,Jam,1,Snack,scooter,0.0,No,Metropolitian,15,19.618918347479877,25-34,>4.5,19-20 km
0x65de,RANCHIRES05DEL02,34.0,4.6,23.355164,85.324097,23.485164,85.454097,,,,Fog,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,32,19.618918347479877,25-34,>4.5,19-20 km
0x77c9,RANCHIRES05DEL02,25.0,4.9,23.355164,85.324097,23.485164,85.454097,2022-06-03,,,Sunny,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,22,19.618918347479877,<25,>4.5,19-20 km
0x6a28,RANCHIRES010DEL02,26.0,4.9,23.354422,85.3329,23.484422,85.4629,2022-02-04,,,Sandstorms,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,19,19.618968653878262,25-34,>4.5,19-20 km
0x88ac,RANCHIRES010DEL02,23.0,4.6,23.354422,85.3329,23.484422,85.4629,2022-06-03,,,Sandstorms,Low,1,Meal,motorcycle,1.0,No,Metropolitian,19,19.618968653878262,<25,>4.5,19-20 km
0x8a06,RANCHIRES010DEL02,34.0,4.8,23.354422,85.3329,23.484422,85.4629,2022-12-03,,,Windy,Low,1,Buffet,scooter,1.0,No,Metropolitian,27,19.618968653878262,25-34,>4.5,19-20 km
0x8228,RANCHIRES010DEL02,26.0,4.6,23.354422,85.3329,23.484422,85.4629,2022-02-03,,,Cloudy,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,26,19.618968653878262,25-34,>4.5,19-20 km
0x527a,RANCHIRES010DEL02,35.0,4.9,23.354422,85.3329,23.484422,85.4629,,,,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,23,19.618968653878262,25-34,>4.5,19-20 km
0x6219,RANCHIRES010DEL02,31.0,5.0,23.354422,85.3329,23.484422,85.4629,,,,Cloudy,Medium,0,Meal,motorcycle,3.0,No,Semi-Urban,46,19.618968653878262,25-34,>4.5,19-20 km
0xb9d8,RANCHIRES010DEL02,31.0,4.8,23.354422,85.3329,23.484422,85.4629,2022-04-03,,,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,23,19.618968653878262,25-34,>4.5,19-20 km
0x19ec,RANCHIRES010DEL02,34.0,4.4,23.354422,85.3329,23.484422,85.4629,2022-10-03,,,Cloudy,Low,0,Buffet,motorcycle,2.0,No,Metropolitian,36,19.618968653878262,25-34,3.6–4.5,19-20 km
0x3833,RANCHIRES010DEL02,25.0,4.7,23.354422,85.3329,23.484422,85.4629,,,,Windy,Jam,1,Snack,motorcycle,1.0,No,Urban,26,19.618968653878262,<25,>4.5,19-20 km
0x878a,RANCHIRES010DEL02,36.0,4.5,23.354422,85.3329,23.484422,85.4629,,,,Stormy,Jam,1,Snack,scooter,1.0,No,Metropolitian,33,19.618968653878262,35-44,3.6–4.5,19-20 km
0x2a12,RANCHIRES010DEL02,34.0,4.8,23.354422,85.3329,23.484422,85.4629,,,,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,51,19.618968653878262,25-34,>4.5,19-20 km
0xbe9f,RANCHIRES010DEL02,24.0,4.6,23.354422,85.3329,23.484422,85.4629,2022-06-04,,,Stormy,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,20,19.618968653878262,<25,>4.5,19-20 km
0x6f54,RANCHIRES010DEL02,32.0,4.7,23.354422,85.3329,23.484422,85.4629,,,,Sunny,Jam,2,Buffet,scooter,1.0,No,Metropolitian,18,19.618968653878262,25-34,>4.5,19-20 km
0x9e9e,RANCHIRES010DEL02,22.0,4.7,23.354422,85.3329,23.484422,85.4629,,,,Sunny,Jam,0,Meal,motorcycle,1.0,No,Urban,18,19.618968653878262,<25,>4.5,19-20 km
0x65a0,RANCHIRES010DEL02,37.0,4.4,23.354422,85.3329,23.484422,85.4629,,,,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,36,19.618968653878262,35-44,3.6–4.5,19-20 km
0x5a06,RANCHIRES08DEL02,24.0,4.8,23.353783,85.326967,23.483783,85.456967,,,,Sandstorms,Low,1,Drinks,scooter,0.0,No,Metropolitian,17,19.61901197596057,<25,>4.5,19-20 km
0x7f57,RANCHIRES08DEL02,21.0,5.0,23.353783,85.326967,23.483783,85.456967,2022-06-03,,,Fog,Medium,2,Drinks,motorcycle,2.0,No,Metropolitian,37,19.61901197596057,<25,>4.5,19-20 km
0x5fa5,RANCHIRES08DEL02,38.0,4.6,23.353783,85.326967,23.483783,85.456967,,,,Cloudy,Low,1,Meal,scooter,1.0,No,Urban,30,19.61901197596057,35-44,>4.5,19-20 km
0xa27f,RANCHIRES08DEL02,36.0,3.7,23.353783,85.326967,23.483783,85.456967,,,,Stormy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,36,19.61901197596057,35-44,3.6–4.5,19-20 km
0x8f30,RANCHIRES08DEL02,30.0,4.9,23.353783,85.326967,23.483783,85.456967,,,,Sunny,Jam,2,Meal,scooter,1.0,No,Metropolitian,24,19.61901197596057,25-34,>4.5,19-20 km
0xbafb,RANCHIRES08DEL02,26.0,4.6,23.353783,85.326967,23.483783,85.456967,2022-02-04,,,Stormy,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,29,19.61901197596057,25-34,>4.5,19-20 km
0x4b17,RANCHIRES08DEL02,25.0,4.8,23.353783,85.326967,23.483783,85.456967,2022-10-03,,,Sandstorms,Medium,2,Snack,scooter,0.0,No,Urban,24,19.61901197596057,<25,>4.5,19-20 km
0x131f,RANCHIRES08DEL02,28.0,4.8,23.353783,85.326967,23.483783,85.456967,2022-08-03,,,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,32,19.61901197596057,25-34,>4.5,19-20 km
0xf97,RANCHIRES08DEL02,35.0,4.8,23.353783,85.326967,23.483783,85.456967,,,,Sandstorms,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,25,19.61901197596057,25-34,>4.5,19-20 km
0x80bc,RANCHIRES08DEL02,24.0,4.6,23.353783,85.326967,23.483783,85.456967,2022-02-03,,,Fog,Jam,2,Snack,scooter,1.0,No,Urban,38,19.61901197596057,<25,>4.5,19-20 km
0x17ab,RANCHIRES08DEL02,30.0,4.2,23.353783,85.326967,23.483783,85.456967,2022-04-03,,,Stormy,Jam,2,Drinks,scooter,2.0,No,Metropolitian,37,19.61901197596057,25-34,3.6–4.5,19-20 km
0x50cb,RANCHIRES08DEL02,39.0,4.3,23.353783,85.326967,23.483783,85.456967,,,,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,35,19.61901197596057,35-44,3.6–4.5,19-20 km
0x57b0,RANCHIRES18DEL02,37.0,4.9,23.351489,85.324253,23.481489,85.454253,2022-12-03,,,Cloudy,Low,0,Buffet,motorcycle,2.0,No,Metropolitian,41,19.61916749330441,35-44,>4.5,19-20 km
0x1920,RANCHIRES18DEL02,38.0,4.7,23.351489,85.324253,23.481489,85.454253,2022-08-03,,,Sunny,Jam,2,Drinks,scooter,0.0,No,Metropolitian,19,19.61916749330441,35-44,>4.5,19-20 km
0x993a,RANCHIRES18DEL02,25.0,4.9,23.351489,85.324253,23.481489,85.454253,,,,Sandstorms,Jam,1,Drinks,scooter,0.0,No,Metropolitian,19,19.61916749330441,<25,>4.5,19-20 km
0x5fd1,RANCHIRES18DEL02,29.0,4.8,23.351489,85.324253,23.481489,85.454253,2022-04-03,,,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Urban,16,19.61916749330441,25-34,>4.5,19-20 km
